group,mass,position,trial,type,x,y,theta
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.83
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.92
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.93
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.93
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group2,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group2,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.83
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.83
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.93
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.93
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.93
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.9
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.87
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group3,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.98
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.96
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group3,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.83
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.83
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.96
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.94
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.97
Group4,7,right,1,internal,-3.0,-42.199999999999996,-0.95
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,straight,1,internal,13.600000000000001,-30.0,-1.97
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.84
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.86
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
Group4,7,left,1,internal,29.799999999999997,-35.3,-1.85
